"Date","B1_GST","B2_GST","B3_GST","I1_GST","I3_GST","M1_GST","M2_GST","M3_GST","M4_GST","M5_GST","P1_GST","P2_GST","P3_GST","S2_GST","S3_GST","S4_GST","XS6_GST"
"05/11/2015 10:30",6.407,5.731,4.413,7.194,7.154,NA,NA,NA,NA,NA,NA,7.846,5.634,NA,NA,NA,NA
"06/11/2015 10:30",7.036,6.414,5.05225,7.864,7.999,NA,NA,NA,NA,NA,NA,8.65,7.025,NA,NA,NA,NA
"07/11/2015 10:30",7.884,6.986,NA,8.22,8.48,NA,NA,NA,NA,NA,NA,8.99,7.633,NA,NA,NA,NA
"08/11/2015 10:30",7.756,7.61,5.693,9.01,9.19,NA,NA,NA,NA,NA,NA,9.85,8.18,NA,NA,NA,NA
"09/11/2015 10:30",7.766,7.55,5.7565,8.89,9.01,NA,NA,NA,NA,NA,NA,9.7,7.945,NA,NA,NA,NA
"10/11/2015 10:30",8.3,7.533,5.567,8.69,8.85,NA,NA,NA,NA,NA,NA,9.53,7.869,NA,NA,NA,NA
"11/11/2015 10:30",8.48,7.619,5.68,8.72,8.97,NA,NA,NA,NA,NA,NA,9.46,7.898,NA,NA,NA,NA
"12/11/2015 10:30",7.027,6.546,5.039,7.658,7.917,NA,NA,NA,NA,NA,NA,8.72,6.619,NA,NA,NA,NA
"13/11/2015 10:30",6.538,6.205,4.798,7.422,7.646,NA,NA,NA,NA,NA,NA,8.4,6.265,NA,NA,NA,NA
"14/11/2015 10:30",7.207,6.232,4.654,7.065,7.242,NA,NA,NA,NA,NA,NA,7.856,6.108,NA,NA,NA,NA
"15/11/2015 10:30",7.755,6.41,4.816,7.1,7.482,NA,NA,NA,NA,NA,NA,7.753,6.537,NA,NA,NA,NA
"16/11/2015 10:30",7.773,6.436,4.351,7.326,7.316,NA,NA,NA,NA,NA,NA,8.03,6.16,NA,NA,NA,NA
"17/11/2015 10:30",6.4,5.429,4.024,6.3,6.415,NA,NA,NA,NA,NA,NA,7.278,5.332,NA,NA,NA,NA
"18/11/2015 10:30",7.14,6.666,4.712,7.62,7.715,NA,NA,NA,NA,NA,NA,8.52,6.714,NA,NA,NA,NA
"19/11/2015 10:30",5.738,5.247,3.692,5.985,6.304,NA,NA,NA,NA,NA,NA,7.257,5.103,NA,NA,NA,NA
"20/11/2015 10:30",6.206,6.021,4.773,6.73,6.866,NA,NA,NA,NA,NA,NA,7.647,6.685,NA,NA,NA,NA
"21/11/2015 10:30",6.685,5.266,4.216,5.461,5.693,NA,NA,NA,NA,NA,NA,6.135,4.661,NA,NA,NA,NA
"22/11/2015 10:30",4.06,2.887,2.3255,2.423,2.633,NA,NA,NA,NA,NA,NA,3.17,1.465,NA,NA,NA,NA
"23/11/2015 10:30",2.304,1.519,1.332,1.049,0.895,NA,NA,NA,NA,NA,NA,1.381,-0.127,NA,NA,NA,NA
"24/11/2015 10:30",1.351,0.732,NA,0.356,0.275,NA,NA,NA,NA,NA,NA,0.787,-0.547,NA,NA,NA,NA
"25/11/2015 10:30",1.572,0.618,0.508,0.63,0.949,NA,NA,NA,NA,NA,NA,1.498,-0.026,NA,NA,NA,NA
"26/11/2015 10:30",1.572,0.522,0.233,0.48,0.823,NA,NA,NA,NA,NA,NA,1.301,-0.256,NA,NA,NA,NA
"27/11/2015 10:30",1.279,0.346,0.14,0.178,0.434,NA,NA,NA,NA,NA,NA,0.647,-0.612,NA,NA,NA,NA
"28/11/2015 10:30",1.204,0.185,0.088,0.189,0.435,NA,NA,NA,NA,NA,NA,0.93,-0.356,NA,NA,NA,NA
"29/11/2015 10:30",1.344,0.077,-0.053,0.053,0.359,NA,NA,NA,NA,NA,NA,0.768,-0.491,NA,NA,NA,NA
"30/11/2015 10:30",3.161,0.416,0.089,0.459,1.652,NA,NA,NA,NA,NA,NA,2.337,-0.056,NA,NA,NA,NA
"01/12/2015 10:30",4.8,0.758,0.172,2.357,3.628,NA,NA,NA,NA,NA,NA,4.165,0.458,NA,NA,NA,NA
"02/12/2015 10:30",4.317,2.016,NA,2.751,3.457,NA,NA,NA,NA,NA,NA,4.392,1.859,NA,NA,NA,NA
"03/12/2015 10:30",2.337,1.567,0.209,1.619,2.251,NA,NA,NA,NA,NA,NA,3.765,1.147,NA,NA,NA,NA
"04/12/2015 10:30",1.411,1.29,0.33,1.261,1.72,NA,NA,NA,NA,NA,NA,3.313,0.847,NA,NA,NA,NA
"05/12/2015 10:30",1.835,1.422,0.383,1.604,2.132,NA,NA,NA,NA,NA,NA,3.483,1.179,NA,NA,NA,NA
"06/12/2015 10:30",1.176,1.177,0.284,1.162,1.448,NA,NA,NA,NA,NA,NA,2.935,0.725,NA,NA,NA,NA
"07/12/2015 10:30",0.827,0.967,0.16,0.974,1.199,NA,NA,NA,NA,NA,NA,2.794,0.573,NA,NA,NA,NA
"08/12/2015 10:30",1.139,0.924,0.28,1.047,1.684,NA,NA,NA,NA,NA,NA,2.925,0.681,NA,NA,NA,NA
"09/12/2015 10:30",1.849,1.06,0.281,1.461,2.34,NA,NA,NA,NA,NA,NA,2.965,0.864,NA,NA,NA,NA
"10/12/2015 10:30",1.058,0.856,NA,0.568,0.605,NA,NA,NA,NA,NA,NA,1.373,0.096,NA,NA,NA,NA
"11/12/2015 10:30",-0.005,0.563,-0.251,0.373,0.402,NA,NA,NA,NA,NA,NA,1.916,0.061,NA,NA,NA,NA
"12/12/2015 10:30",-0.058,0.524,-0.187,0.515,0.87,NA,NA,NA,NA,NA,NA,2.501,0.263,NA,NA,NA,NA
"13/12/2015 10:30",-0.366,0.438,-0.37,0.393,0.324,NA,NA,NA,NA,NA,NA,1.786,0.057,NA,NA,NA,NA
"14/12/2015 10:30",-0.383,0.286,-0.385,0.24,0.207,NA,NA,NA,NA,NA,NA,1.67,-0.054,NA,NA,NA,NA
"15/12/2015 10:30",-0.564,0.161,-0.365,0.146,0.085,NA,NA,NA,NA,NA,NA,1.425,-0.125,NA,NA,NA,NA
"16/12/2015 10:30",0.411,0.319,-0.07,0.719,1.94,NA,NA,NA,NA,NA,NA,2.91,1.15,NA,NA,NA,NA
"17/12/2015 10:30",2.12,0.752,-0.147,2.555,2.949,NA,NA,NA,NA,NA,NA,3.734,2.447,NA,NA,NA,NA
"18/12/2015 10:30",0.829,0.888,-0.33,1.101,1.439,NA,NA,NA,NA,NA,NA,2.872,0.97,NA,NA,NA,NA
"19/12/2015 10:30",2.399,2.039,NA,2.917,3.27,NA,NA,NA,NA,NA,NA,4.198,2.828,NA,NA,NA,NA
"20/12/2015 10:30",1.291,1.501,0.084,1.885,2.21,NA,NA,NA,NA,NA,NA,3.517,1.478,NA,NA,NA,NA
"21/12/2015 10:30",1.069,1.232,0.278,1.289,1.856,NA,NA,NA,NA,NA,NA,2.946,1.06,NA,NA,NA,NA
"22/12/2015 10:30",0.723,0.998,0.035,0.929,1.139,NA,NA,NA,NA,NA,NA,2.454,0.692,NA,NA,NA,NA
"23/12/2015 10:30",0.319,0.823,NA,0.789,0.8,NA,NA,NA,NA,NA,NA,2.412,0.546,NA,NA,NA,NA
"24/12/2015 10:30",-0.04,0.633,-0.248,0.559,0.553,NA,NA,NA,NA,NA,NA,2.027,0.262,NA,NA,NA,NA
"25/12/2015 10:30",-0.084,0.537,-0.268,0.576,0.66,NA,NA,NA,NA,NA,NA,2.274,0.292,NA,NA,NA,NA
"26/12/2015 10:30",-0.091,0.532,-0.313,0.707,1.049,NA,NA,NA,NA,NA,NA,2.656,0.462,NA,NA,NA,NA
"27/12/2015 10:30",-0.085,0.536,-0.347,0.746,1.041,NA,NA,NA,NA,NA,NA,2.641,0.424,NA,NA,NA,NA
"28/12/2015 10:30",-0.105,0.528,NA,0.726,1.153,NA,NA,NA,NA,NA,NA,2.686,0.427,NA,NA,NA,NA
"29/12/2015 10:30",-0.296,0.47,-0.409,0.655,0.824,NA,NA,NA,NA,NA,NA,2.46,0.312,NA,NA,NA,NA
"30/12/2015 10:30",-0.074,0.404,NA,0.527,0.762,NA,NA,NA,NA,NA,NA,2.099,0.137,NA,NA,NA,NA
"31/12/2015 10:30",-0.714,0.171,-0.592,0.062,-0.168,NA,NA,NA,NA,NA,NA,0.738,-0.325,NA,NA,NA,NA
"01/01/2016 10:30",-0.234,0.245,NA,0.384,1.04,NA,NA,NA,NA,NA,0.224,2.285,0.178,NA,NA,NA,NA
"02/01/2016 10:30",-0.247,0.203,-0.347,0.312,0.443,NA,NA,NA,NA,NA,0.238,1.375,0.012,NA,NA,NA,NA
"03/01/2016 10:30",0.823,0.313,-0.514,1.023,1.784,NA,NA,NA,NA,NA,0.722,2.372,0.904,NA,NA,NA,NA
"04/01/2016 10:30",1.27,0.38,-0.236,1.199,1.601,NA,NA,NA,NA,NA,0.937,1.835,0.942,NA,NA,NA,NA
"05/01/2016 10:30",0.504,0.303,-0.656,0.5,0.513,NA,NA,NA,NA,NA,0.424,0.979,0.262,NA,NA,NA,NA
"06/01/2016 10:30",0.048,0.184,-0.68,0.203,-0.354,NA,NA,NA,NA,NA,0.21,0.436,-0.231,NA,NA,NA,NA
"07/01/2016 10:30",0.097,0.074,-0.5345,0.073,-0.36,NA,NA,NA,NA,NA,0.076,0.564,-0.348,NA,NA,NA,NA
"08/01/2016 10:30",0.173,0.109,-0.351,0.142,0.064,NA,NA,NA,NA,NA,0.035,0.643,-0.182,NA,NA,NA,NA
"09/01/2016 10:30",0.363,0.168,-0.5165,0.241,0.154,NA,NA,NA,NA,NA,0.095,0.71,-0.051,NA,NA,NA,NA
"10/01/2016 10:30",0.804,0.281,-0.23,0.58,0.798,NA,NA,NA,NA,NA,0.294,1.449,0.526,NA,NA,NA,NA
"11/01/2016 10:30",2.181,0.397,NA,0.912,1.161,NA,NA,NA,NA,NA,0.57,1.787,0.903,NA,NA,NA,NA
"12/01/2016 10:30",1.144,0.491,NA,0.917,0.805,NA,NA,NA,NA,NA,0.796,1.684,1.104,NA,NA,NA,NA
"13/01/2016 10:30",0.984,0.445,-0.277,0.698,0.659,NA,NA,NA,NA,NA,0.634,1.113,0.915,NA,NA,NA,NA
"14/01/2016 10:30",0.578,0.322,-0.403,0.408,0.284,NA,NA,NA,NA,NA,0.428,0.712,0.691,NA,NA,NA,NA
"15/01/2016 10:30",0.449,0.156,-0.423,0.154,-0.31,NA,NA,NA,NA,NA,0.277,0.524,0.532,NA,NA,NA,NA
"16/01/2016 10:30",0.16,-0.044,-0.494,-0.254,-1.183,NA,NA,NA,NA,NA,0.118,0.21,0.257,NA,NA,NA,NA
"17/01/2016 10:30",-0.107,-0.169,-0.488,-0.349,-1.481,NA,NA,NA,NA,NA,-0.006,-0.029,0.129,NA,NA,NA,NA
"18/01/2016 10:30",-0.904,-0.383,-0.804,-0.71,-3.174,NA,NA,NA,NA,NA,-0.363,-0.566,-0.325,NA,NA,NA,NA
"19/01/2016 10:30",-1.532,-0.719,-0.544,-1.076,-3.963,NA,NA,NA,NA,NA,-0.635,-0.867,-0.681,NA,NA,NA,NA
"20/01/2016 10:30",-1.189,-0.651,-0.391,-0.848,-2.775,NA,NA,NA,NA,NA,-0.56,-0.675,-0.509,NA,NA,NA,NA
"21/01/2016 10:30",-1.575,-0.657,-0.707,-0.899,-3.081,NA,NA,NA,NA,NA,-0.585,-0.639,-0.539,NA,NA,NA,NA
"22/01/2016 10:30",-1.999,-0.888,NA,-1.186,-3.827,NA,NA,NA,NA,NA,-0.777,-0.908,-0.793,NA,NA,NA,NA
"23/01/2016 10:30",-1.272,-0.784,-0.387,-0.808,-1.992,NA,NA,NA,NA,NA,-0.573,-0.505,-0.514,NA,NA,NA,NA
"24/01/2016 10:30",-1.027,-0.704,NA,-0.86,-2.242,NA,NA,NA,NA,NA,-0.606,-0.394,-0.539,NA,NA,NA,NA
"25/01/2016 10:30",-0.451,-0.331,NA,-0.144,-0.368,NA,NA,NA,NA,NA,-0.224,0.03,-0.149,NA,NA,NA,NA
"26/01/2016 10:30",-0.341,-0.054,-0.484,-0.071,-0.027,NA,NA,NA,NA,NA,-0.144,0.667,0.03,NA,NA,NA,NA
"27/01/2016 10:30",-0.237,0.039,-0.224,0.018,0.033,NA,NA,NA,NA,NA,-0.1,1.283,0.44,NA,NA,NA,NA
"28/01/2016 10:30",-0.292,0.047,-0.5425,0.014,0.027,NA,NA,NA,NA,NA,-0.064,0.994,0.556,NA,NA,NA,NA
"29/01/2016 10:30",-0.282,0.043,NA,0.028,0.027,NA,NA,NA,NA,NA,0.204,1.593,0.633,NA,NA,NA,NA
"30/01/2016 10:30",-0.114,0.031,NA,0.039,0.029,NA,NA,NA,NA,NA,0.469,1.277,0.673,NA,NA,NA,NA
"31/01/2016 10:30",0.196,0.048,-0.174,0.201,0.213,NA,NA,NA,NA,NA,1.001,2.291,1.349,NA,NA,NA,NA
"01/02/2016 10:30",2.053,0.096,-0.313,2.587,2.498,NA,NA,NA,NA,NA,2.641,3.57,3.025,NA,NA,NA,NA
"02/02/2016 10:30",2.801,0.209,-0.015,2.441,2.315,NA,NA,NA,NA,NA,2.756,3.558,2.979,NA,NA,NA,NA
"03/02/2016 10:30",2.293,0.738,-0.141,1.548,1.522,NA,NA,NA,NA,NA,1.887,2.697,1.764,NA,NA,NA,NA
"04/02/2016 10:30",1.068,0.573,-0.474,0.774,0.747,NA,NA,NA,NA,NA,0.83,1.077,0.81,NA,NA,NA,NA
"05/02/2016 10:30",2.058,0.58,-0.217,1.364,1.227,NA,NA,NA,NA,NA,1.357,1.961,1.281,NA,NA,NA,NA
"06/02/2016 10:30",1.165,0.549,NA,0.622,0.737,NA,NA,NA,NA,NA,0.586,0.964,0.581,NA,NA,NA,NA
"07/02/2016 10:30",1.628,0.551,-0.195,0.752,0.839,NA,NA,NA,NA,NA,0.653,1.312,0.668,NA,NA,NA,NA
"08/02/2016 10:30",1.915,0.541,-0.159,0.678,0.698,NA,NA,NA,NA,NA,0.692,1.512,0.615,NA,NA,NA,NA
"09/02/2016 10:30",2.437,0.553,-0.14,0.857,0.86,NA,NA,NA,NA,NA,0.88,1.525,0.696,NA,NA,NA,NA
"10/02/2016 10:30",2.139,0.589,-0.165,0.974,0.907,NA,NA,NA,NA,NA,1.048,1.645,0.895,NA,NA,NA,NA
"11/02/2016 10:30",0.979,0.605,-0.58,0.856,0.715,NA,NA,NA,NA,NA,0.606,1.538,0.66,NA,NA,NA,NA
"12/02/2016 10:30",0.766,0.594,NA,0.755,0.629,NA,NA,NA,NA,NA,0.485,1.16,0.537,NA,NA,NA,NA
"13/02/2016 10:30",0.919,0.57,-0.456,0.778,0.61,NA,NA,NA,NA,NA,0.466,1.214,0.516,NA,NA,NA,NA
"14/02/2016 10:30",0.876,0.58,-0.137,0.779,0.595,NA,NA,NA,NA,NA,0.476,1.185,0.505,NA,NA,NA,NA
"15/02/2016 10:30",0.99,0.605,-0.434,0.88,0.649,NA,NA,NA,NA,NA,0.534,1.311,0.506,NA,NA,NA,NA
"16/02/2016 10:30",1.63,0.615,-0.037,0.84,0.649,NA,NA,NA,NA,NA,0.564,1.206,0.516,NA,NA,NA,NA
"17/02/2016 10:30",2.038,0.626,-0.078,0.79,0.631,NA,NA,NA,NA,NA,0.548,1.091,0.515,NA,NA,NA,NA
"18/02/2016 10:30",2.224,0.678,-0.108,0.913,0.756,NA,NA,NA,NA,NA,0.753,1.248,0.575,NA,NA,NA,NA
"19/02/2016 10:30",2.35,0.684,0.038,0.707,0.587,NA,NA,NA,NA,NA,0.536,0.898,0.525,NA,NA,NA,NA
"20/02/2016 10:30",1.216,0.614,-0.244,0.521,0.466,NA,NA,NA,NA,NA,0.361,0.528,0.382,NA,NA,NA,NA
"21/02/2016 10:30",3.262,0.559,-0.002,0.463,0.413,NA,NA,NA,NA,NA,0.319,0.423,0.364,NA,NA,NA,NA
"22/02/2016 10:30",2.97,0.547,0.02,0.478,0.642,NA,NA,NA,NA,NA,0.689,1.745,0.46,NA,NA,NA,NA
"23/02/2016 10:30",4.322,1.06,-0.291,2.562,2.82,NA,NA,NA,NA,NA,2.46,3.286,2.451,NA,NA,NA,NA
"24/02/2016 10:30",2.53,1.134,NA,0.932,1.198,NA,NA,NA,NA,NA,1.022,1.29,0.925,NA,NA,NA,NA
"25/02/2016 10:30",3.652,0.954,-0.163,1.191,1.376,NA,NA,NA,NA,NA,1.307,1.885,0.942,NA,NA,NA,NA
"26/02/2016 10:30",2.301,1.098,NA,1.019,1.192,NA,NA,NA,NA,NA,1.036,1.164,0.88,NA,NA,NA,NA
"27/02/2016 10:30",3.346,1.148,-0.128,1.466,1.58,NA,NA,NA,NA,NA,1.658,1.987,1.103,NA,NA,NA,NA
"28/02/2016 10:30",3.275,0.945,-0.049,1.484,1.51,NA,NA,NA,NA,NA,1.502,1.864,1.101,NA,NA,NA,NA
"29/02/2016 10:30",3.535,1.006,0.021,1.395,1.424,NA,NA,NA,NA,NA,1.5,1.831,1.257,NA,NA,NA,NA
"01/03/2016 10:30",3.089,0.787,NA,0.812,0.882,NA,NA,NA,NA,NA,0.783,1,0.755,NA,NA,NA,NA
"02/03/2016 10:30",3.175,0.897,-0.093,1.07,1.062,NA,NA,NA,NA,NA,1.122,1.783,0.653,NA,NA,NA,NA
"03/03/2016 10:30",3.074,1.786,-0.134,2.308,2.104,NA,NA,NA,NA,NA,2.146,1.783,1.455,NA,NA,NA,NA
"04/03/2016 10:30",1.822,0.982,-0.257,1.049,0.982,NA,NA,NA,NA,NA,0.862,2.269,0.637,NA,NA,NA,NA
"05/03/2016 10:30",2.459,0.82,-0.077,0.809,0.92,NA,NA,NA,NA,NA,0.679,1.288,0.577,NA,NA,NA,NA
"06/03/2016 10:30",2.513,0.7,-0.281,0.685,0.729,NA,NA,NA,NA,NA,0.613,1.288,0.503,NA,NA,NA,NA
"07/03/2016 10:30",1.844,0.606,-0.287,0.532,0.574,NA,NA,NA,NA,NA,0.431,0.635,0.414,NA,NA,NA,NA
"08/03/2016 10:30",2.429,0.527,-0.223,0.464,0.583,NA,NA,NA,NA,NA,0.382,1.188,0.373,NA,NA,NA,NA
"09/03/2016 10:30",1.527,0.403,NA,0.369,0.458,NA,NA,NA,NA,NA,0.249,0.674,0.243,NA,NA,NA,NA
"10/03/2016 10:30",1.622,0.394,NA,0.635,0.729,NA,NA,NA,NA,NA,0.485,0.774,0.356,NA,NA,NA,NA
"11/03/2016 10:30",2.453,0.55,-0.1695,0.992,1.105,NA,NA,NA,NA,NA,0.787,1.385,0.595,NA,NA,NA,NA
"12/03/2016 10:30",2.612,0.78,NA,1.187,1.167,NA,NA,NA,NA,NA,0.791,1.662,0.635,NA,NA,NA,NA
"13/03/2016 10:30",4.371,1.467,0.026,2.325,2.17,NA,NA,NA,NA,NA,2.186,2.699,1.521,NA,NA,NA,NA
"14/03/2016 10:30",2.898,1.347,NA,1.349,1.414,NA,NA,NA,NA,NA,1.216,1.835,0.948,NA,NA,NA,NA
"15/03/2016 10:30",3.432,1.576,-0.164,1.629,1.697,NA,NA,NA,NA,NA,1.69,2.275,1.166,NA,NA,NA,NA
"16/03/2016 10:30",3.832,1.289,-0.291,1.799,1.701,NA,NA,NA,NA,NA,1.726,2.077,1.213,NA,NA,NA,NA
"17/03/2016 10:30",2.508,1.22,NA,1.298,1.348,NA,NA,NA,NA,NA,1.181,NA,0.938,NA,NA,NA,NA
"18/03/2016 10:30",3.348,1.582,NA,2.231,1.884,NA,NA,NA,NA,NA,1.718,NA,1.264,NA,NA,NA,NA
"19/03/2016 10:30",3.96,1.784,NA,2.908,2.309,NA,NA,NA,NA,NA,1.992,NA,1.427,NA,NA,NA,NA
"20/03/2016 10:30",4.273,2.103,NA,3.515,2.967,NA,NA,NA,NA,NA,2.342,NA,1.764,NA,NA,NA,NA
"21/03/2016 10:30",4.808,2.873,NA,4.888,4.145,NA,NA,NA,NA,NA,3.332,NA,2.733,NA,NA,NA,NA
"22/03/2016 10:30",4.867,2.754,NA,4.381,3.849,NA,NA,NA,NA,NA,2.992,NA,2.136,NA,NA,NA,NA
"23/03/2016 10:30",5.039,2.634,NA,3.806,3.605,NA,NA,NA,NA,NA,2.744,NA,1.923,NA,NA,NA,NA
"24/03/2016 10:30",4.591,2.329,NA,3.779,3.336,NA,NA,NA,NA,NA,2.171,NA,1.456,NA,NA,NA,NA
"25/03/2016 10:30",5.45,2.928,0.102,4.585,4.216,NA,NA,NA,NA,NA,3.549,NA,2.879,NA,NA,NA,NA
"26/03/2016 10:30",6.056,3.461,NA,4.697,4.391,NA,NA,NA,NA,NA,3.68,NA,3.32,NA,NA,NA,NA
"27/03/2016 10:30",5.662,3.775,-0.036,5.403,4.959,NA,NA,NA,NA,NA,4.383,NA,3.939,NA,NA,NA,NA
"28/03/2016 10:30",7.311,5.486,0.118,6.557,6.345,NA,NA,NA,NA,NA,6.377,NA,5.926,NA,NA,NA,NA
"29/03/2016 10:30",6.778,4.584,-0.074,6.414,5.649,NA,NA,NA,NA,NA,4.86,NA,4.526,NA,NA,NA,NA
"30/03/2016 10:30",7.676,5.508,0.042,6.804,6.53,NA,NA,NA,NA,NA,6.299,NA,5.966,NA,NA,NA,NA
"31/03/2016 10:30",8.61,6.163,0.159,7.27,6.992,NA,NA,NA,NA,NA,7.004,NA,6.815,NA,NA,NA,NA
"01/04/2016 10:30",9.22,6.64,1.06,7.818,7.467,NA,NA,NA,NA,NA,7.572,7.429,7.514,NA,NA,NA,NA
"02/04/2016 10:30",9.76,7.561,2.512,8.79,8.38,NA,NA,NA,NA,NA,8.51,8.23,8.45,NA,NA,NA,NA
"03/04/2016 10:30",8.95,7.203,2.49,8.52,7.994,NA,NA,NA,NA,NA,8.04,8.19,8,NA,NA,NA,NA
"04/04/2016 10:30",9.8,7.976,4.204,9.16,8.69,NA,NA,NA,NA,NA,8.87,8.65,8.71,NA,NA,NA,NA
"05/04/2016 10:30",10.05,8.08,4.305,8.74,8.62,NA,NA,NA,NA,NA,8.74,8.39,8.3,NA,NA,NA,NA
"06/04/2016 10:30",9.82,8.14,4.257,9.54,9.01,NA,NA,NA,NA,NA,8.71,9.05,8.63,NA,NA,NA,NA
"07/04/2016 10:30",9.57,8.13,4.528,9.91,9.2,NA,NA,NA,NA,NA,8.52,9.39,8.63,NA,NA,NA,NA
"08/04/2016 10:30",9.65,8.29,4.886,8.95,8.65,NA,NA,NA,NA,NA,8.85,8.34,8.28,NA,NA,NA,NA
"09/04/2016 10:30",8.78,7.018,3.834,7.808,7.489,NA,NA,NA,NA,NA,7.466,7.119,7.058,NA,NA,NA,NA
"10/04/2016 10:30",8.31,6.584,NA,7.95,7.391,NA,NA,NA,NA,NA,6.488,7.613,6.339,NA,NA,NA,NA
"11/04/2016 10:30",9.4,8.07,4.4515,10,9.34,NA,NA,NA,NA,NA,8.76,9.46,8.76,NA,NA,NA,NA
"12/04/2016 10:30",9.75,8.34,4.93,10.2,9.64,NA,NA,NA,NA,NA,9.06,9.74,9.01,NA,NA,NA,NA
"13/04/2016 10:30",10.59,8.78,NA,10.59,10.09,NA,NA,NA,NA,NA,9.86,10.36,9.8,NA,NA,NA,NA
"14/04/2016 10:30",NA,7.883,5.627,8.97,8.82,NA,NA,NA,NA,NA,8.47,8.86,8.17,NA,NA,NA,NA
"15/04/2016 10:30",9.17,7.101,NA,8.44,8.15,NA,NA,NA,NA,NA,7.895,8.14,7.624,NA,NA,NA,NA
"16/04/2016 10:30",11.01,8.48,6.109,10.29,10.04,NA,NA,NA,NA,NA,9.76,10.19,9.77,NA,NA,NA,NA
"17/04/2016 10:30",11.58,8.49,6.027,9.77,9.66,NA,NA,NA,NA,NA,9.65,9.74,9.51,NA,NA,NA,NA
"18/04/2016 10:30",10.78,7.529,4.38,8.5,8.44,NA,NA,NA,NA,NA,8.34,8.21,8.26,NA,NA,NA,NA
"19/04/2016 10:30",10.18,7.239,4.305,8.34,8.26,NA,NA,NA,NA,NA,7.524,8.28,7.636,NA,NA,NA,NA
"20/04/2016 10:30",9.52,6.84,NA,8.18,7.784,NA,NA,NA,NA,NA,6.812,8.45,6.492,NA,NA,NA,NA
"21/04/2016 10:30",10.86,7.74,5.085,9.54,9.06,NA,NA,NA,NA,NA,8.38,9.45,8.4,NA,NA,NA,NA
"22/04/2016 10:30",12.39,9.17,6.538,10.94,10.43,NA,NA,NA,NA,NA,10.38,10.86,10.38,NA,NA,NA,NA
"23/04/2016 10:30",12.92,9.56,6.217,10.82,10.49,NA,NA,NA,NA,NA,10.79,10.26,10.19,NA,NA,NA,NA
"24/04/2016 10:30",10.68,7.485,5.078,8.29,7.822,NA,NA,NA,NA,NA,7.477,7.833,6.64,NA,NA,NA,NA
"25/04/2016 10:30",8.68,5.573,3.439,6.81,6.156,NA,NA,NA,NA,NA,5.31,6.466,4.177,NA,NA,NA,NA
"26/04/2016 10:30",9.51,5.726,3.795,7.623,7.129,NA,NA,NA,NA,NA,6.794,7.45,6.234,NA,NA,NA,NA
"27/04/2016 10:30",9.35,6.062,3.864,7.124,6.681,NA,NA,NA,NA,NA,6.438,6.433,5.583,NA,NA,NA,NA
"28/04/2016 10:30",8.55,4.171,2.097,5.767,5.408,NA,NA,NA,NA,NA,4.983,5.661,3.936,NA,NA,NA,NA
"29/04/2016 10:30",9.58,5.674,NA,7.536,7.205,NA,NA,NA,NA,NA,6.396,7.277,6.022,NA,NA,NA,NA
"30/04/2016 10:30",10.57,7.52,5.53,9.72,9.4,NA,NA,NA,NA,NA,9.14,9.83,9.06,NA,NA,NA,NA
"01/05/2016 10:30",11.01,7.564,5.054,8.87,8.72,NA,NA,NA,NA,NA,8.46,8.33,7.662,NA,NA,NA,NA
"02/05/2016 10:30",11.31,6.926,4.04825,8.4,8.36,NA,NA,NA,NA,NA,8.18,7.925,8.05,NA,NA,NA,NA
"03/05/2016 10:30",11.29,6.866,4.631,8.54,8.08,NA,NA,NA,NA,NA,7.618,8.46,7.324,NA,NA,NA,NA
"04/05/2016 10:30",10.31,6.827,NA,8.35,7.892,NA,NA,NA,NA,NA,7.051,8.36,6.655,NA,NA,NA,NA
"05/05/2016 10:30",9.99,6.198,NA,8.01,7.671,NA,NA,NA,NA,NA,6.683,8.22,6.527,NA,NA,NA,NA
"06/05/2016 10:30",10.8,7.51,5.493,9.61,9.18,NA,NA,NA,NA,NA,8.56,9.69,8.64,NA,NA,NA,NA
"07/05/2016 10:30",12.18,8.92,6.42,11.02,10.64,NA,NA,NA,NA,NA,10.52,11.52,10.55,NA,NA,NA,NA
"08/05/2016 10:30",12.42,9.33,6.682,11.44,11.05,NA,NA,NA,NA,NA,10.96,11.68,10.99,NA,NA,NA,NA
"09/05/2016 10:30",13.91,9.78,7.474,11.19,11.22,NA,NA,NA,NA,NA,11.3,11.07,10.55,NA,NA,NA,NA
"10/05/2016 10:30",12.7,9.17,7.165,10.31,10.22,NA,NA,NA,NA,NA,10.21,10.16,9.67,NA,NA,NA,NA
"11/05/2016 10:30",13.45,9.81,7.438,10.87,10.91,NA,NA,NA,NA,NA,11.2,10.72,10.6,NA,NA,NA,NA
"12/05/2016 10:30",12.26,8.96,6.444,9.6,9.72,NA,NA,NA,NA,NA,9.43,9.09,8.8,NA,NA,NA,NA
"13/05/2016 10:30",12.23,8.6,6.739,9.84,9.79,NA,NA,NA,NA,NA,9.9,9.91,9.78,NA,NA,NA,NA
"14/05/2016 10:30",13.69,9.3,7.637,10.45,10.59,NA,NA,NA,NA,NA,10.48,10.96,10.35,NA,NA,NA,NA
"15/05/2016 10:30",12.33,9.05,NA,9.9,9.97,NA,NA,NA,NA,NA,9.04,9.94,8.43,NA,NA,NA,NA
"16/05/2016 10:30",12.36,8.89,6.572,9.74,10.07,NA,NA,NA,NA,NA,9.1,10.35,8.52,NA,NA,NA,NA
